pop1,pop2
1999.796938,2490.180751
1993.244433,2514.173364
1993.312426,2499.940478
2007.011742,2494.984146
2015.417764,2502.294978
2006.241935,2484.334878
1985.630533,2495.679288
2024.172501,2469.569016
2007.165574,2506.749259
2000.054211,2509.665558
2016.837323,2493.888469
2004.437847,2510.193582
1986.786091,2497.356442
1991.690132,2501.617476
1984.453486,2484.447877
2012.078277,2511.249106
2018.0691,2499.890367
1998.614432,2490.714038
1990.631481,2508.987024
1967.694942,2479.955257
2001.943773,2497.298315
1978.957497,2490.652606
1987.16885,2501.888506
1975.343556,2479.66906
2017.394811,2503.755585
1987.103723,2493.483213
2001.687085,2481.993712
2014.651604,2496.447502
1982.310996,2502.369242
2002.875567,2522.133789
1996.237266,2453.955046
1996.5646,2506.55404
2009.840295,2510.043723
2001.084514,2515.234223
2008.763974,2504.834471
2001.001579,2514.23342
1993.139537,2529.226015
2004.229958,2501.797451
1997.623472,2498.197908
1995.783113,2498.550561
2009.600556,2493.738091
2002.06509,2482.853728
2015.694939,2516.335423
2000.790571,2513.461244
2015.912606,2506.978703
2010.638532,2486.166054
1978.17642,2488.934941
1995.037115,2505.536483
1978.682512,2498.929242
2009.743843,2492.666957
2003.049916,2516.841624
2015.099192,2498.698579
1992.898876,2498.220787
1987.922077,2501.370847
1998.689297,2508.445782
1995.042831,2508.54857
2007.135512,2493.498679
1991.06292,2511.921964
1977.917732,2502.909454
1998.395477,2511.848777
1991.510031,2502.131309
2009.332777,2462.73272
1988.971643,2487.479666
1988.106607,2497.362415
1999.743202,2528.342924
1980.401259,2474.311418
2013.976447,2520.371432
2007.03098,2509.534535
2001.219049,2488.563093
2000.757668,2505.378198
1998.424265,2509.228196
2012.06063,2512.099076
1979.964476,2501.931346
2011.052532,2488.667766
1996.719456,2483.98696
2002.187356,2498.098984
2011.314609,2506.172637
1993.712963,2515.174007
1988.069028,2494.988895
2018.42311,2518.29774
2014.239109,2517.524337
2004.92953,2498.247149
1996.566328,2492.4405
2013.009535,2521.648584
2011.691325,2502.376194
2009.256425,2498.973995
2006.900274,2525.313042
2013.805762,2493.773704
2026.111957,2522.85649
2016.212573,2496.301446
1991.149846,2523.421173
2017.795627,2487.059038
1980.931995,2479.202759
2007.87657,2488.874935
1995.242883,2496.209378
2000.820534,2512.908225
1996.332041,2500.747777
1988.323745,2514.163214
1993.051898,2510.011427
2012.121724,2518.108637
2000.324531,2518.271091
2011.310556,2485.31225
2001.382249,2499.442532
1992.546366,2493.884406
2012.055298,2512.808777
1997.879163,2489.389464
2007.769198,2507.671008
2001.50794,2515.427601
1986.014929,2508.827658
2002.714528,2498.817436
2006.135133,2487.899115
1986.239927,2501.693996
2001.009753,2507.142292
2002.341332,2485.195502
1998.378728,2510.126696
1989.895781,2495.281638
1999.719005,2487.653694
1991.340319,2508.918615
2026.890061,2501.920336
1988.246212,2512.698966
2011.810164,2513.204433
1998.142579,2530.711241
1998.927694,2526.927408
2007.932328,2499.047393
2000.223957,2515.460177
1991.296006,2493.075791
1996.183772,2497.766621
1978.368503,2510.747449
1999.400536,2505.367619
2015.421856,2519.185936
2000.605589,2510.51808
2008.140797,2513.058092
2005.342736,2496.876536
2030.658243,2496.519949
1998.52113,2476.779288
1988.941145,2516.683074
2018.355384,2510.746124
2016.587063,2494.983289
2006.947975,2497.234446
2001.126676,2505.279208
2001.575404,2482.856209
1991.943761,2493.094465
2002.233822,2494.299119
2004.708866,2502.71836
2012.597815,2512.357883
2001.417981,2493.880903
2022.092697,2499.974112
1990.987672,2494.919319
1986.719667,2522.707366
1999.676869,2499.19915
1983.629712,2481.155301
2003.981489,2495.595972
1999.151011,2485.494407
2016.106762,2483.780636
1981.9377,2494.21907
1984.207912,2502.730264
1998.595144,2494.498099
1987.775033,2500.862786
2002.192029,2504.362786
2008.952357,2516.127357
2001.2628,2504.691677
1984.99145,2509.689477
1993.905318,2473.015203
2020.386726,2487.763922
2002.555216,2510.087244
1993.558906,2500.370844
2008.478477,2513.363035
1993.777045,2507.559856
2022.140887,2464.37461
1985.311575,2469.136962
2006.914805,2490.178077
1992.238104,2497.062381
1999.064505,2487.927479
2006.395256,2488.485437
1987.2528,2490.736818
1994.460206,2490.502434
2002.522473,2488.153856
1985.336721,2519.073971
1994.980655,2473.603343
2005.548444,2515.058716
2001.349586,2503.618755
2001.947285,2502.212664
2012.640124,2516.980164
2001.308082,2504.198027
2002.00704,2497.02049
2003.471537,2502.795901
1987.286526,2515.202576
2026.634454,2492.930759
1993.269873,2506.292591
1980.313902,2509.610594
2003.242886,2513.493933
1992.215596,2524.238006
2012.021441,2490.106057
2019.68837,2499.771138
2000.466677,2503.127677
2002.610281,2498.817273
2006.578341,2510.615529
2006.958253,2506.686549
1988.963165,2487.788507
1993.284041,2507.180865
1990.625053,2484.060387
1989.763457,2494.66924
1998.24644,2494.012465
1998.607823,2495.106224
1993.498772,2508.912084
2008.217627,2505.470866
1978.352809,2488.524648
1992.791899,2498.289852
2004.116546,2509.113124
2002.390232,2481.20827
1991.723544,2504.108119
1980.272659,2495.78015
2006.102838,2496.885262
1995.664528,2494.865789
1987.477234,2497.407284
2006.75933,2490.951605
1982.375918,2509.61765
2008.328179,2498.234422
2006.570436,2485.65004
1996.023164,2503.143048
2010.240194,2505.232687
2017.415959,2495.075909
1995.147322,2494.204038
1983.922296,2526.254077
1998.200442,2508.571047
1980.614599,2512.330643
1994.463603,2504.62145
1994.748672,2503.627693
2014.744351,2494.965243
2011.111426,2511.271399
1998.88868,2495.576859
2009.97119,2516.93506
1998.167673,2455.375923
1990.622952,2504.225229
1987.079912,2508.662181
2028.25041,2495.702747
2018.000754,2472.561256
1971.688677,2498.425174
2012.288274,2493.708463
1991.399019,2498.708075
1995.093708,2513.997781
2003.980834,2508.391911
2005.468079,2493.517086
1976.19307,2528.705303
1999.222865,2494.538559
2005.251579,2477.324096
1979.847758,2514.888814
1990.633077,2500.202386
2010.375846,2500.93876
2005.742768,2499.947712
2008.993798,2471.636627
1999.084813,2490.999088
1972.082141,2507.221737
1979.268375,2475.169395
2015.887658,2510.665411
1983.410497,2507.585479
2010.031433,2491.145651
1983.46157,2501.230396
1988.655909,2507.370603
2007.538605,2493.362045
2012.16989,2502.188738
2014.027532,2490.75215
1990.667838,2473.123175
1999.837257,2500.001523
2001.351426,2494.476911
2008.253037,2492.711346
1991.47046,2484.791056
2000.173607,2489.434841
1973.283431,2492.609808
2008.139409,2487.132108
2023.90145,2469.930718
2005.978983,2494.2316
2002.600323,2508.865529
1993.340915,2504.824525
2004.963963,2481.476
1994.391099,2496.95234
2011.044877,2492.001242
2021.905384,2488.251677
1984.306267,2490.63208
1977.340918,2525.6228
2006.949721,2498.353583
1999.54393,2472.667207
1988.538309,2498.732953
1994.439238,2487.967053
2001.995282,2503.501572
1995.302002,2520.120175
1996.143493,2531.525393
1995.54658,2489.803374
2000.084789,2498.657043
1988.56472,2501.067656
1988.83903,2497.043551
2004.037278,2488.54888
1994.836931,2527.915344
1984.851483,2493.747088
1977.903237,2508.668537
1998.248842,2526.872689
1994.286261,2493.330324
2016.516851,2487.036653
2001.290268,2491.104263
2022.086284,2463.560135
2006.03985,2531.131826
1987.254907,2496.993751
1982.916169,2476.553398
2008.546093,2493.826721
2010.455399,2507.074253
1991.472049,2502.598566
1991.370591,2535.97901
2009.217021,2497.92928
2015.162085,2533.597396
2017.060247,2503.576875
1997.186585,2497.155589
2003.941855,2532.220512
2014.141805,2503.5904
2011.586156,2507.491726
1992.63194,2497.191073
1980.474829,2503.425845
1993.212242,2504.709853
1992.162893,2526.143021
2007.891206,2480.488976
1994.909526,2486.794501
2005.250388,2506.177483
1988.015037,2510.029626
1980.444063,2497.351659
1998.44721,2512.539708
2007.562561,2492.654929
1988.538041,2524.400074
2000.722554,2525.244002
2004.640345,2520.917776
2017.679296,2500.406567
1994.902066,2504.045234
1999.4806,2486.565279
1994.71095,2504.796096
2014.499774,2494.482377
1995.55865,2487.461406
1994.978678,2516.619203
2002.067715,2503.078083
2021.380699,2517.369215
1996.162319,2505.971501
2001.812785,2501.966607
1999.155512,2509.145838
2017.756322,2515.730383
1995.441781,2504.576423
1990.404308,2495.491948
1984.065141,2505.194265
1995.34948,2515.893076
1999.432933,2494.357085
1992.714805,2479.683512
1976.680044,2509.519395
1992.419055,2512.215198
1988.733244,2505.26328
2012.124804,2510.911231
1999.413048,2495.819211
2010.503632,2513.719304
2003.840393,2501.784642
2003.233339,2504.336945
1977.585636,2503.068654
2008.783423,2491.353577
1998.074393,2528.914979
2001.65701,2482.814891
2005.246498,2487.835448
1993.132264,2469.630753
1995.966341,2491.615764
1987.791903,2518.261643
2020.574254,2488.817535
1995.322804,2517.701227
2022.306485,2499.533198
2017.539509,2508.925107
1988.469875,2480.990656
1987.062536,2509.677673
1993.960246,2490.575758
1978.404831,2499.729969
1996.026146,2494.241587
2001.946188,2520.803272
1989.281867,2516.277245
2010.98643,2482.627783
1998.138007,2511.937494
1984.760443,2502.283663
2003.285527,2506.689429
1981.982883,2504.002616
2015.260232,2476.811675
1986.877128,2506.561459
2008.604224,2492.808128
1981.273496,2505.841746
2001.788782,2497.598367
2002.835897,2509.396805
2000.207502,2475.664443
1998.295884,2512.316339
1995.455999,2480.909712
1986.539665,2494.611879
1989.235298,2490.390634
2004.877017,2494.814627
2000.534208,2500.691642
1989.540874,2517.400389
1995.006031,2513.692538
2006.026323,2503.271458
1993.217107,2481.799975
2004.861582,2492.349093
1981.016308,2495.394263
1996.803903,2510.835243
1987.651586,2505.802309
2000.170564,2510.363704
2010.318956,2493.68324
1991.942391,2491.448093
1997.104394,2497.068537
1994.420162,2522.509906
1990.551468,2504.870803
1997.905009,2520.33191
1986.382625,2490.273642
2000.398871,2491.946123
2010.521319,2503.643859
1992.363821,2498.523058
1997.305152,2515.942665
1993.972401,2488.79594
1989.298976,2484.97176
1984.035296,2499.498992
1989.617123,2492.43104
2008.727588,2508.493258
1983.925549,2498.349232
2001.138017,2498.044478
2012.192405,2502.474934
2005.522056,2509.876229
1986.875806,2491.215442
2006.694857,2506.647339
1985.398331,2518.526354
2006.715639,2520.98349
2002.927286,2491.401594
2017.882387,2493.043251
2005.033742,2510.011449
1983.260489,2491.706134
1999.848027,2500.945349
1978.907211,2494.463015
2014.663495,2503.774885
1993.038669,2526.651469
2016.262904,2511.659969
1996.98673,2493.624457
2003.659103,2489.250168
2006.439349,2492.171364
1999.496855,2502.772635
1995.16844,2498.890391
2030.011191,2494.523895
1976.374576,2520.609932
2014.861796,2508.714942
2022.046738,2495.13393
1982.684947,2489.363826
2013.509694,2508.677973
2019.573725,2483.267425
2002.015266,2474.438609
1993.395569,2501.685464
2006.876186,2492.037539
1978.769705,2511.213654
2001.096767,2503.003636
1991.241101,2506.503724
1989.786409,2502.529347
2010.238912,2505.802347
2004.67609,2498.649975
1974.215655,2503.220983
1990.884082,2492.431801
1994.700036,2497.419378
1988.300989,2514.724434
1999.788605,2505.481145
2011.474919,2487.790597
1994.17631,2482.624043
2005.601481,2512.217141
1981.194539,2506.321868
2016.095804,2502.526648
1992.411527,2521.417688
1982.659948,2492.137989
2000.178989,2516.331414
2021.93995,2486.874952
1996.923139,2484.070388
2015.236991,2492.679126
2005.282077,2516.524346
1985.126988,2498.959541
2014.88044,2489.059611
2013.847044,2500.752389
2003.152385,2492.997351
1984.012688,2511.250904
2011.833671,2508.016875
1999.020836,2508.659774
1992.005926,2484.135913
1995.003106,2491.067633
2002.486533,2518.797676
1999.880504,2499.05063
2010.142023,2500.099638
1995.81585,2491.493752
2010.759574,2484.422635
2003.501755,2498.876708
2009.123114,2515.214437
2008.395769,2519.405428
2005.776454,2508.195751
1998.63188,2495.976248
2010.977386,2506.850558
2006.836762,2510.34774
1993.934103,2479.40036
2005.886025,2482.018587
2008.228056,2496.334963
2015.944866,2518.039513
2005.062504,2495.134421
2009.732287,2498.472152
2003.740495,2510.014985
2007.06151,2501.067086
1991.0055,2485.464549
1994.043845,2507.419128
1994.058949,2519.709403
2003.650615,2522.650028
2006.329577,2504.341183
2003.61708,2502.918846
2011.827013,2488.081533
2006.002431,2502.909254
1986.083016,2495.670046
2003.817118,2495.349115
1985.970664,2501.02124
2026.289524,2480.637614
2002.049183,2494.062492
2012.031998,2500.544975
2007.903787,2486.452454
2013.794861,2501.888249
2030.326171,2523.21907
1983.864515,2503.856048
1987.488176,2478.685654
2013.625528,2501.805729
1981.705751,2510.069571
1979.207744,2492.772492
1988.731437,2488.129084
2015.399987,2493.992785
1991.315898,2492.658072
2016.629239,2468.743163
2003.540944,2481.452864
2048.258409,2503.660729
1990.850595,2505.421339
1990.156028,2499.842678
2003.836085,2510.677176
1992.69664,2486.547177
2000.669548,2492.130667
1985.62915,2497.335459
2011.056774,2503.471077
1995.500777,2494.371066
2010.400551,2489.01306
2023.961781,2507.400303
2007.649793,2489.069238
2009.868303,2513.085563
1999.42019,2490.727215
1992.414589,2497.893157
2015.313167,2486.536344
1998.072952,2489.576373
1984.753906,2483.014457
2014.956283,2495.806119
2014.222327,2520.096326
2010.141561,2500.171455
2010.284188,2515.764666
1987.649769,2501.6783
2037.680758,2479.164952
1984.832775,2497.064512
2007.740992,2497.083433
1987.367939,2486.339435
1989.741847,2502.807146
2010.57378,2491.297276
2018.202904,2485.903532
1988.794476,2490.150744
2004.789073,2502.95511
1998.928436,2513.806568
1999.523924,2497.290365
2001.863877,2489.660079
1993.737825,2474.02042
2012.041196,2504.103739
1990.868034,2497.746962
2005.277633,2485.732299
2013.468105,2495.582519
1982.156324,2499.841352
2010.583659,2502.39043
1987.382979,2507.956663
1979.443156,2488.35858
2016.419777,2507.796026
1982.174686,2482.967752
1984.698131,2477.695651
1998.510701,2483.394086
2030.651989,2510.271848
1989.898707,2523.947119
1998.72828,2484.386451
2002.137343,2493.612913
1984.043914,2489.447889
1975.839014,2494.560059
2012.038255,2497.26561
1990.305777,2527.921153
2000.926612,2481.011781
1998.059948,2512.684569
2008.011332,2490.140978
2020.147825,2487.844859
1983.796475,2515.794752
2006.495781,2505.233202
1982.196749,2522.787736
2026.11189,2495.967795
1997.691467,2501.120066
2001.450102,2492.295075
1988.51496,2492.034122
2007.85438,2520.927956
1995.148253,2498.974315
2016.42851,2504.047555
1996.852412,2492.172232
1993.717355,2480.892142
1998.482629,2530.769306
1989.829891,2482.686263
1989.478718,2491.206093
1973.875334,2481.983274
2000.283222,2478.420604
1992.3964,2471.045377
1998.097286,2501.642574
1999.56834,2519.25905
1985.122348,2528.769718
1990.885487,2506.622139
1998.217265,2510.545434
2025.191777,2486.342823
2003.909644,2481.502114
1976.666678,2507.054506
1994.259773,2495.397311
2009.059503,2490.106247
2007.546148,2489.268112
2017.533444,2516.502422
2000.311548,2491.464889
1985.778841,2471.917203
1994.894141,2493.50957
1979.713302,2500.047004
2003.913127,2494.699472
2019.67586,2508.036101
2001.596118,2488.029244
2003.286147,2519.330023
2003.355407,2508.079692
1993.502191,2501.021199
1970.588598,2491.541317
2019.982625,2480.705713
2017.676363,2474.207099
1986.747548,2489.004774
2003.255165,2495.415151
1987.112365,2497.728009
2018.160745,2496.308551
2012.535893,2508.750502
1966.459432,2517.729555
2010.216877,2501.581095
2005.666796,2518.76799
1986.186628,2498.132925
1996.497723,2497.492879
1989.016087,2496.013798
1993.498183,2495.18277
1998.894642,2497.851148
2005.65933,2478.432982
1978.436563,2495.349332
1985.407666,2489.993008
2007.777621,2490.188857
1999.579577,2492.514368
2006.420584,2499.868891
1997.074936,2482.079682
2007.114109,2496.396139
2008.386968,2504.524292
2030.113594,2503.352258
1987.518994,2487.823685
1999.765629,2515.820041
2020.363199,2492.326988
2003.993609,2486.315211
2008.897599,2501.777423
1991.286277,2485.226575
1980.113249,2503.09114
2002.02259,2486.406205
2014.09451,2489.902372
2008.422493,2510.728107
1988.407696,2526.810588
1984.785951,2512.062038
2000.716527,2500.966446
2016.059736,2501.567892
1998.406046,2499.950432
2028.570281,2509.819724
2023.817677,2515.858369
2002.494343,2494.672207
2021.115161,2492.666897
2008.35197,2503.502961
1984.111265,2505.099439
1991.728008,2495.063665
1991.781925,2503.708298
1999.38292,2495.305745
2001.351826,2487.679504
2003.001521,2501.852193
2007.934829,2492.649872
2010.673215,2512.747144
2006.475871,2506.455934
2009.720425,2489.513419
2001.301661,2494.739918
1988.338059,2498.158872
1994.513016,2490.135132
1987.875828,2510.377853
1993.629754,2505.171609
2020.043958,2500.00659
1993.209057,2517.96349
2003.813307,2512.090427
2005.643456,2490.430382
1995.2933,2507.532412
1996.924569,2511.871743
1996.773109,2497.623347
1987.476953,2502.83155
2008.060923,2498.877506
1996.41201,2523.316918
2000.901918,2498.069494
1992.316938,2519.500334
2003.871919,2511.318911
1988.962798,2497.507201
1998.06985,2520.876269
2010.879121,2507.260642
1991.528094,2482.592715
1993.240662,2500.967002
2013.226696,2491.0002
1999.298967,2501.444118
2000.795467,2492.545851
1995.684967,2490.81787
1981.142372,2501.22917
1992.735343,2478.260289
1995.231785,2490.428907
1993.564624,2488.301085
2003.614912,2495.716235
2013.504955,2501.871624
2023.296572,2500.03436
2003.351786,2513.185024
1986.045052,2495.828665
1989.056902,2520.324175
2004.3233,2493.200879
2008.517655,2504.614238
1986.317458,2494.024642
1991.015248,2510.557633
2002.800947,2513.202728
2000.214466,2473.332661
2025.226731,2511.05766
1990.574761,2512.498171
2000.511478,2510.122183
1993.382589,2484.965926
2012.212287,2503.242307
2004.669174,2497.005979
1983.189202,2504.501036
2005.797866,2517.093315
2004.487912,2513.320182
2006.322218,2511.997426
1992.693125,2488.342267
2015.961275,2490.636212
1975.659396,2508.867943
1973.592245,2471.164386
2011.593769,2508.379129
1992.59782,2500.680536
1993.216405,2478.00403
2004.15699,2492.01157
2008.863124,2486.92224
2001.938225,2518.32511
2015.293401,2477.230479
1995.305307,2496.984488
1982.425592,2480.813987
2025.580639,2500.967725
1995.206661,2512.859866
1989.654126,2500.193855
1990.242794,2491.309427
1969.725323,2503.069937
1998.688217,2509.757793
2011.519126,2499.517902
2003.3798,2492.715668
1986.128136,2498.346357
1995.348931,2506.15538
2004.655707,2498.246759
1993.565989,2499.750055
1992.214851,2488.113575
1974.004836,2506.800678
1998.289076,2515.635424
1988.594428,2489.910836
2006.914539,2497.332416
1989.872381,2500.877338
1990.175403,2495.93351
2032.005009,2514.217683
1987.679211,2489.163261
2014.43462,2500.507879
2007.428912,2503.310659
1983.44545,2482.801277
1996.20854,2503.977014
2012.995536,2510.594821
2003.743955,2514.604196
1986.321553,2486.895113
1976.69423,2482.539316
1995.28757,2490.888352
2002.57687,2515.65819
1994.308305,2480.985946
2001.73609,2503.983198
1999.996341,2505.009902
1989.883838,2520.848129
2014.414165,2511.747082
1984.64327,2507.922606
2000.834173,2511.147093
1996.453255,2531.963743
2005.099024,2497.522638
1989.386968,2518.844654
2000.916811,2481.542019
1991.31573,2491.488214
1988.696621,2515.887083
2006.496252,2500.119888
2005.267532,2489.510208
2015.110248,2499.781094
1999.134961,2486.41121
2006.576964,2509.646133
1970.99854,2495.883442
1986.53563,2470.552056
2015.903755,2490.56047
1996.034012,2521.697937
2013.048493,2497.33737
1990.002622,2500.431513
1990.810929,2473.059111
2007.764698,2499.319513
2007.153806,2472.911052
1982.293104,2513.021629
1979.86731,2482.318816
2026.227576,2516.116744
1982.54598,2513.022582
2013.779863,2499.733867
1981.729479,2516.097253
1992.637167,2501.066336
2007.624503,2505.869141
2011.533047,2509.534366
2002.443058,2481.575774
2001.808213,2504.355708
2010.006102,2501.728867
1999.987674,2488.768299
1989.648297,2514.387913
2002.087386,2518.245505
1983.967366,2491.905908
2025.683553,2494.506868
1982.322989,2508.343413
1996.845992,2493.621811
2008.05426,2531.215538
1989.169899,2457.90676
1987.887562,2474.879759
2007.002648,2499.078929
2013.027534,2494.120551
1999.372594,2520.75281
1992.515068,2497.008255
1986.661514,2506.296486
1993.64266,2492.948
2014.177744,2506.078686
2006.445455,2481.215835
2011.818221,2482.628167
1995.552574,2482.648465
1994.814281,2511.698944
2004.989672,2506.101308
2015.870534,2486.533258
2007.239098,2503.842951
2010.917841,2515.873136
2017.047877,2500.030262
2006.256326,2490.365307
1988.37178,2495.797353
2012.084941,2502.681911
1993.349783,2494.612943
2009.703423,2488.774498
1986.884501,2481.858552
1994.014333,2512.193494
2015.907409,2479.252085
1980.06226,2502.372624
2004.560884,2489.558519
2005.230469,2480.46873
2008.976287,2510.256192
2019.555782,2500.119862
2011.917355,2505.154988
1989.590523,2488.467453
2001.381062,2503.632164
2013.584587,2481.470358
2012.298772,2499.619192
1991.238394,2495.157728
1994.297829,2479.865276
1991.037,2508.307004
1994.943351,2494.900548
2003.750523,2491.87221
1991.102257,2481.618764
1992.816338,2497.310957
2010.381492,2502.911249
2018.033325,2513.768842
1985.625523,2513.948898
1977.440709,2491.594293
2004.38039,2486.415948
2002.817862,2505.957435
1986.33869,2482.196734
1995.35227,2490.899634
1989.193287,2521.337925
2002.522019,2507.608299
2008.838552,2506.984324
2008.764606,2510.218169
2008.973517,2495.056851
1998.617008,2517.494535
2001.401289,2510.883538
2017.947428,2526.428004
1992.338125,2491.230381
1986.525986,2526.483831
1995.273599,2489.864445
2003.020003,2495.946867
2008.004782,2500.615464
1998.829226,2499.408709
2006.228819,2505.343757
1997.872334,2485.160411
2001.096062,2508.284137
2004.094561,2502.645055
2002.777306,2465.286747
2013.743943,2484.776528
2003.042805,2495.687598
2011.323353,2497.08923
2017.299505,2507.100728
2000.355082,2512.858704
2010.094734,2509.737078
2006.138398,2499.510891
1990.713179,2483.514249
2016.940096,2485.585479
2006.450789,2511.283559
1996.189108,2500.403144
1989.850929,2510.424874
2007.857212,2521.689182
1992.300426,2502.267464
1977.662895,2502.469994
2002.895392,2504.73308
2000.299384,2503.371812
2015.059627,2498.546676
1986.87104,2491.280565
2020.202375,2494.475986
1989.063351,2494.011059
1996.556165,2498.306269
1987.976272,2506.046723
2004.891237,2513.43316
2011.307135,2496.458122
1982.519402,2490.875878
1981.224478,2496.702396
1998.636328,2483.231669
1990.43319,2516.962086
2009.415474,2493.499312
1993.99028,2495.714718
2012.250992,2498.761551
2006.776892,2497.716884
1992.442324,2495.72557
1991.808096,2485.047747
2014.889375,2513.060559
2009.9355,2492.359463
2005.316343,2498.324933
2006.331077,2486.940272
2002.773772,2498.880972
1987.748368,2497.733535
1984.161822,2489.441263
1993.390522,2517.782045
1981.177378,2511.212889
2006.125246,2501.367222
1998.955815,2519.503122
1994.283836,2496.002476
1976.76509,2507.585479
2015.869147,2475.856799
2011.131941,2492.690288
1997.081312,2512.017451
2004.307014,2485.5539
1981.448205,2471.451183
2005.648689,2502.460791
1985.309128,2509.050919
1992.548292,2488.271076
1990.586457,2507.989978
1994.014168,2505.325039
2003.382255,2499.989435
2002.046156,2497.480604
2010.267079,2478.023544
1991.748675,2521.985065
2006.261776,2498.13497
2000.575772,2520.835065
1999.469484,2493.83641
1972.08472,2486.858332
2011.444262,2499.378454
2013.632868,2491.650786
2007.484906,2489.365168
2014.92344,2494.421824
1998.201055,2506.022125
2020.437721,2510.378677
1996.382518,2529.977373
1998.021248,2506.98121
1994.464878,2533.297513
2007.24262,2480.452274
2021.705636,2499.635601
2009.118894,2493.177161
1999.430546,2493.623533
1995.415034,2508.837679
1983.738986,2498.656441
1982.249384,2516.280383
2004.446091,2496.403581
1982.496146,2498.026169
1999.861433,2491.951738
1989.11895,2481.144784
2006.413679,2516.809576
2014.905198,2515.413543
2013.459238,2499.171855
1974.393539,2507.725839
2017.935911,2499.35424
2001.31796,2500.046714
2008.700117,2466.555368
1991.590644,2510.858483
2005.128113,2480.638709
2019.766351,2495.599404
1989.640285,2492.080115
2011.498571,2517.375653
2005.840895,2496.876472
2007.844832,2491.762931
2015.46638,2478.640399
2013.624806,2488.549328
1996.201384,2503.625521
1998.670479,2496.103068
2004.30195,2493.927384
2001.447394,2487.470907
1989.934466,2513.241549
1993.340167,2469.603247
1996.348283,2492.21773
2010.054604,2508.782146
1992.435867,2487.762399
1999.001803,2497.750835
1970.406304,2504.376042
1996.198584,2502.675889
2000.307394,2493.66389
1993.435716,2525.747833
2000.057662,2509.146906
2014.132493,2509.801858
2009.193131,2518.956757
1997.866025,2508.144566
1998.48661,2510.352323
1982.213107,2490.629808
2011.643148,2490.777665
1995.472965,2508.312619
2005.237522,2510.825968
1992.30018,2494.969984
2004.779205,2502.105398
1977.55447,2497.791453
1998.600057,2502.171213
2018.581442,2506.85041
1997.668825,2493.905541
2015.251478,2464.670424
1990.749092,2488.247315
1990.64307,2500.928541
2010.868596,2512.005047
2003.77866,2498.962779
2003.352961,2486.343817
1998.356011,2501.652924
1985.166769,2478.413537
2020.91152,2480.616321
2015.01364,2488.645895
1975.413773,2503.469175
2022.362137,2513.821604
1995.548406,2491.300201
1984.698171,2485.989898
1983.978238,2505.955566
1994.799338,2486.619785
2003.696154,2517.157831
2000.249074,2494.713099
2001.047234,2502.225076
2007.383049,2502.472521
1965.796113,2482.95707
1995.083334,2507.458429
2021.478064,2505.853679
2002.414304,2495.088952
2002.790625,2495.730121
2009.675626,2500.946408
1989.561503,2482.692338
2015.765669,2508.09145
2013.300524,2517.142196
2002.80219,2494.465007
1992.169468,2500.089859
1998.766443,2507.128022
2010.718963,2518.465999
1980.166691,2479.036996
1992.630246,2508.521864
2003.054194,2513.264126
2009.574773,2508.116418
2013.139053,2496.328184
2000.198145,2505.633078
1992.1984,2489.174859
1985.695264,2489.830164
1998.508228,2495.815895
1977.308782,2484.056378
2017.789357,2506.158608
2012.82784,2505.171432
1987.905608,2513.650524
1975.409414,2476.204985
1993.520777,2464.987416
1998.523072,2512.968466
2001.405353,2506.012777
1982.547875,2500.879539
2002.32708,2480.112963
1982.349402,2507.894482
1988.618048,2492.834898
1997.463206,2502.055706
1995.650061,2495.524732
1995.11044,2506.579173
1994.639843,2496.340059
2009.188936,2506.6041
2004.863735,2487.547062
2007.313605,2504.540229
2006.70891,2479.424896
2003.463947,2498.319211
2021.114697,2495.311355
2013.105714,2515.980889
2017.845425,2496.08283
1996.716408,2503.030154
1997.464629,2484.2291
2006.30849,2483.264396
1998.411226,2492.740318
2002.097241,2480.745732
2006.826737,2504.114931
2013.189489,2501.868348
1995.520745,2503.557081
1985.117066,2494.731409
1983.429059,2499.992558
2009.896885,2512.153579
1981.80793,2511.385838
2009.540166,2511.223605
1980.652379,2504.023515
1981.361083,2519.246773
2007.209665,2514.697405
2003.00493,2514.236667
2004.237668,2521.523198
2022.224712,2513.725965
1977.658966,2499.414594
2001.787442,2510.124986
1998.464942,2468.343378
1975.873644,2505.093319
2014.820588,2495.388167
1998.964027,2512.187505
1990.557393,2503.168726
1979.762185,2491.623429
2015.614009,2501.758264
2007.694017,2493.669869
2007.514039,2504.498815
2010.38445,2477.487667
2007.075449,2518.02571
1999.684934,2486.894195
1986.375422,2488.163505
2009.681974,2508.679425
1997.10109,2495.859009
1990.309856,2511.995753
2013.710375,2492.492355
2016.977842,2501.423286
2004.1173,2512.069822
2018.581246,2482.829268
2018.206608,2518.782336
1977.459781,2498.030104
2013.802404,2507.731599
2001.634247,2503.927928
2019.378723,2501.373618
2015.219096,2484.916704
1991.525403,2500.316394
2003.060903,2509.914978
1996.344364,2525.430506
1979.205941,2510.163796
1988.529107,2499.8543
2018.358323,2514.655324
1997.674563,2495.857956
1992.413469,2487.688293
1990.047709,2483.770912
2000.283437,2483.517862
1995.288374,2482.1565
2004.377809,2489.631217
2016.995222,2496.387249
1997.779157,2508.448192
2005.384419,2492.214743
2019.739424,2489.968861
2010.77222,2496.450602
2001.718119,2513.066714
1986.141006,2492.810296
2017.256392,2513.081013
2005.126223,2485.602791
2002.582615,2477.745768
1978.639684,2480.52083
1998.259953,2503.700318
